census_id,name,address,city,county,cad_account,units,year_built,sponsor,private_partner_owner,species,statute,tier,traveling,in_target_set,appraised_value,exemption_status,first_exempt_year,kill_regime,kill_date,captured_9_1_2025,recent_capital_event,litigation,confidence,gaps_n,kill_basis
TX-61-533,Summit at Henderson Pass,"16465 Henderson Pass, San Antonio, TX 78232",San Antonio,Bexar,606514,228,1986,Pleasanton Housing Finance Corporation,DB Capital Management,HFC,Ch.394,1,yes,True,21791110.0,,2025,HB21 §13(i),2027-01-01,True,,"Bexar Appraisal District v. [sponsor HFC] -- Chief Appraiser Rogelio Sandoval suit seeking to return ~27 Bexar apartment complexes (~$26M+ in exempted value) to the tax rolls (News4SanAntonio, 'Legal battle over ""traveling housing agencies"" and property taxes', accessed 2026-07-11); sponsor is named in press coverage of this suit. Specific complex-level plaintiff exhibit list not published in free sources -- this property is flagged as a likely/possible member of that 27-complex set, not confirmed by name.",single-source,1,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment -- see kill_analysis.recent_capital_event for any such event on record in the seed."
TX-61-659,Oasis,"6023 UTSA Blvd, San Antonio, TX 78249",San Antonio,Bexar,1193224,260,2013,Pleasanton Housing Finance Corporation,Palladius Capital Management,HFC,Ch.394,1,yes,True,42500000.0,,2026,HB21 §13(i),2027-01-01,True,,"Bexar Appraisal District v. [sponsor HFC] -- Chief Appraiser Rogelio Sandoval suit seeking to return ~27 Bexar apartment complexes (~$26M+ in exempted value) to the tax rolls (News4SanAntonio, 'Legal battle over ""traveling housing agencies"" and property taxes', accessed 2026-07-11); sponsor is named in press coverage of this suit. Specific complex-level plaintiff exhibit list not published in free sources -- this property is flagged as a likely/possible member of that 27-complex set, not confirmed by name.",single-source,1,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment -- see kill_analysis.recent_capital_event for any such event on record in the seed."
TX-61-1955,Trailside,"8120 Mainland Dr, San Antonio, TX 78240",San Antonio,Bexar,685075,240,2002,Pleasanton Housing Finance Corporation,Cottonwood Group,HFC,Ch.394,1,yes,True,23520000.0,,2025,HB21 §13(i),2027-01-01,True,,"Bexar Appraisal District v. [sponsor HFC] -- Chief Appraiser Rogelio Sandoval suit seeking to return ~27 Bexar apartment complexes (~$26M+ in exempted value) to the tax rolls (News4SanAntonio, 'Legal battle over ""traveling housing agencies"" and property taxes', accessed 2026-07-11); sponsor is named in press coverage of this suit. Specific complex-level plaintiff exhibit list not published in free sources -- this property is flagged as a likely/possible member of that 27-complex set, not confirmed by name.",single-source,1,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment -- see kill_analysis.recent_capital_event for any such event on record in the seed."
TX-61-374106,Abacus Alamo Ranch,"11788 Culebra Rd, San Antonio, TX 78253",San Antonio,Bexar,1304106,320,2019,Texas Essential Housing Public Facility Corporation,Heiser Development Corporation,PFC,Ch.303,2,yes,True,61095110.0,,2024,HB2071 grandfather (Ch.303 PFC) -- no HB21 cliff,,False,,"TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG opinion request KP-0437; Not named in the Bexar Appraisal District HFC suit (that suit targets Ch.394 HFCs; TEHPFC is a Ch.303 PFC, a different statutory regime)",single-source,1,"HB21 is HFC-only and does not reach Ch.303 PFCs. TEHPFC unwinds only on an event: 99-yr ground-lease term, capital event (sale/refi), §303.0426 audit failure, or a successful CAD/AG challenge (cf. TEHPFC v. Williamson CAD; AG KP-0437). No fixed statutory kill date."
TX-61-1521,Atlee,"402 Holland Ave, San Antonio, TX 78212",San Antonio,Bexar,"369472, 369485, 369492",144,1995,Texas Essential Housing Public Facility Corporation,Brixton Capital,PFC,Ch.303,2,yes,True,11441855.0,,2024,HB2071 grandfather (Ch.303 PFC) -- no HB21 cliff,,False,,"TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG opinion request KP-0437; Not named in the Bexar Appraisal District HFC suit (that suit targets Ch.394 HFCs; TEHPFC is a Ch.303 PFC, a different statutory regime)",cross-validated,0,"HB21 is HFC-only and does not reach Ch.303 PFCs. TEHPFC unwinds only on an event: 99-yr ground-lease term, capital event (sale/refi), §303.0426 audit failure, or a successful CAD/AG challenge (cf. TEHPFC v. Williamson CAD; AG KP-0437). No fixed statutory kill date."
TX-NEW-BEXAR-5,Alaro,"7310 Culebra Commons, San Antonio, TX 78250",San Antonio,Bexar,1390520,248,2024,Texas Essential Housing Public Facility Corporation,Vaquero Ventures,PFC,Ch.303,2,yes,True,54461070.0,,2023,HB2071 grandfather (Ch.303 PFC) -- no HB21 cliff,,False,,"TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG opinion request KP-0437; Not named in the Bexar Appraisal District HFC suit (that suit targets Ch.394 HFCs; TEHPFC is a Ch.303 PFC, a different statutory regime)",single-source,1,"HB21 is HFC-only and does not reach Ch.303 PFCs. TEHPFC unwinds only on an event: 99-yr ground-lease term, capital event (sale/refi), §303.0426 audit failure, or a successful CAD/AG challenge (cf. TEHPFC v. Williamson CAD; AG KP-0437). No fixed statutory kill date."
TX-61-457,Copper Mill,"5827 NW Loop 410, San Antonio, TX 78238",San Antonio,Bexar,617253,342,1985,Texas Essential Housing Public Facility Corporation,The Lynd Company,PFC,Ch.303,2,yes,True,35500000.0,,2024,HB2071 grandfather (Ch.303 PFC) -- no HB21 cliff,,False,,"TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG opinion request KP-0437; Not named in the Bexar Appraisal District HFC suit (that suit targets Ch.394 HFCs; TEHPFC is a Ch.303 PFC, a different statutory regime)",cross-validated,0,"HB21 is HFC-only and does not reach Ch.303 PFCs. TEHPFC unwinds only on an event: 99-yr ground-lease term, capital event (sale/refi), §303.0426 audit failure, or a successful CAD/AG challenge (cf. TEHPFC v. Williamson CAD; AG KP-0437). No fixed statutory kill date."
TX-NEW-BEXAR-6,410 Probandt,"410 Probandt St, San Antonio, TX 78204",San Antonio,Bexar,1399472,,2027,Texas Essential Housing Public Facility Corporation,OHT Partners,PFC,Ch.303,2,yes,True,5517690.0,,2024,HB2071 grandfather (Ch.303 PFC) -- no HB21 cliff,,False,,"TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG opinion request KP-0437; Not named in the Bexar Appraisal District HFC suit (that suit targets Ch.394 HFCs; TEHPFC is a Ch.303 PFC, a different statutory regime)",single-source,2,"HB21 is HFC-only and does not reach Ch.303 PFCs. TEHPFC unwinds only on an event: 99-yr ground-lease term, capital event (sale/refi), §303.0426 audit failure, or a successful CAD/AG challenge (cf. TEHPFC v. Williamson CAD; AG KP-0437). No fixed statutory kill date."
TX-61-531,,,San Antonio,Bexar,,,,Edcouch Community Housing Finance Corporation,,HFC,Ch.394,1,yes,True,,,,HB21 §13(i),2027-01-01,True,,Bexar Appraisal District v. Edcouch Community HFC -- sponsor named in the ~27-complex/$26M Sandoval suit (News4SanAntonio); this specific property not confirmed on the (unpublished) plaintiff list.,seed,2,"HB21 §13(i) cliff applies per sponsor tier (Edcouch Community HFC, Ch.394); BCAD account not located to independently verify current exemption status -- see gaps."
TX-37-109,Spring Pointe Apartments,"3501 N Jupiter Rd, Richardson, TX 75082",Richardson,Collin,1615274,208,1985,Cameron County Housing Finance Corporation,,HFC,Ch.394,1,yes,True,25558696.0,,2026,HB21 §13(i),2027-01-01,True,,,cross-validated,0,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-37-8327,Oaks of North Dallas Apartments,"4701 Haverwood Ln, Dallas, TX 75287",Dallas,Collin,1571748,168,1983,Cameron County Housing Finance Corporation,,HFC,Ch.394,1,yes,True,16760321.0,,2026,HB21 §13(i),2027-01-01,True,,,single-source,1,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-37-8328,4804 Haverwood Apartments,"4804 Haverwood Ln, Dallas, TX 75287",Dallas,Collin,1708824,180,1984,Cameron County Housing Finance Corporation,,HFC,Ch.394,1,yes,True,15751585.0,,2026,HB21 §13(i),2027-01-01,True,,,single-source,1,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-37-8332,380 Villas,"1101 N Throckmorton St, McKinney, TX 75069",McKinney,Collin,2905902,220,2026,Cameron County Housing Finance Corporation,Sphinx Development Corporation,HFC,Ch.394,1,yes,True,48859852.0,,2024,HB21 §13(i),2027-01-01,True,,,cross-validated,0,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-37-1228308,Montgomery at Watters Creek,"1280 Montgomery Blvd, Allen, TX 75013",Allen,Collin,2834129,370,2021,Garland Housing Finance Corporation,Trammell Crow Residential,HFC,Ch.394,1,yes,True,87659189.0,,2023,HB21 §13(i),2027-01-01,True,,,cross-validated,0,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-37-1480322,Savannah at Gateway Senior Apartments,"401 Shiloh Rd, Plano, TX 75074",Plano,Collin,2630081,,2016,Garland Housing Finance Corporation,,HFC,Ch.394,1,yes,True,4654168.0,,2020,HB21 §13(i),2027-01-01,True,,"Likely subject property of Collin CAD v. Garland Housing Finance Corp., 05-19-01417-CV (GHFC won pre-HB21; HB21 §13(i) now overrides per Phase 1 verdict) -- not independently confirmed by parcel-level court filing review.",cross-validated,0,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-37-4164,Twin Creeks Crossing I Apartments,"1090 W Exchange Pkwy, Allen, TX 75013",Allen,Collin,2731037,347,2014,La Villa Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,60528188.0,,2026,HB21 §13(i),2027-01-01,True,,,cross-validated,0,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-37-1180,Palencia Apartments,"17817 Coit Rd, Dallas, TX 75252",Dallas,Collin,2018449,281,1995,Maverick County Housing Finance Corporation,Magma Equities,HFC,Ch.394,1,yes,True,32936817.0,,2026,HB21 §13(i),2027-01-01,True,,,cross-validated,0,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-37-369642,Alma Hub 121 Apartments,"7201 Henneman Way, McKinney, TX 75070",McKinney,Collin,2820606,286,2018,Maverick County Housing Finance Corporation,SevenSeas Holdings,HFC,Ch.394,1,yes,True,50321895.0,,2026,HB21 §13(i),2027-01-01,True,,,cross-validated,0,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-37-3204,Larkin,"2301 W White Ave, McKinney, TX 75071",McKinney,Collin,2057207,240,1997,Pecos Housing Finance Corporation,Ashland Greene Capital,HFC,Ch.394,1,yes,True,38218870.0,,2026,HB21 §13(i),2027-01-01,True,,,cross-validated,0,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-37-3160,The Dayton,"6000 Ohio Dr, Plano, TX 75093",Plano,Collin,1627494,389,1985,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,47324508.0,,2026,HB21 §13(i),2027-01-01,True,,,single-source,1,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-37-4378,Carson at Twin Creeks,"659 Junction Dr, Allen, TX 75013",Allen,Collin,2856059,374,2015,Pecos Housing Finance Corporation,Sovereign Properties,HFC,Ch.394,1,yes,True,67847411.0,,2026,HB21 §13(i),2027-01-01,True,,,cross-validated,0,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-37-3179,Adriane,"2000 FM 1378, Wylie, TX 75098",Wylie,Collin,2526594,180,2002,Pecos Housing Finance Corporation,WindMass Capital,HFC,Ch.394,1,yes,True,26575673.0,,2026,HB21 §13(i),2027-01-01,True,,,cross-validated,0,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-NEW-COLLIN-1,Oaks of North Dallas Apartments,"5075 Pear Ridge Dr, Dallas, TX 75287",Dallas,Collin,1650804,144,1983,Cameron County Housing Finance Corporation,,HFC,Ch.394,1,yes,True,14002575.0,,2026,HB21 §13(i),2027-01-01,True,,,single-source,1,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-NEW-COLLIN-2,Oaks of North Dallas Apartments,"5055 Pear Ridge Dr, Dallas, TX 75287",Dallas,Collin,1650813,144,1983,Cameron County Housing Finance Corporation,,HFC,Ch.394,1,yes,True,13788728.0,,2026,HB21 §13(i),2027-01-01,True,,,single-source,1,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-NEW-COLLIN-3,The Riley,"3551 Wilshire Way 1, Richardson, TX 75082",Richardson,Collin,2924643,269,2016,Garland Housing Finance Corporation,TTI Capital,HFC,Ch.394,1,yes,True,62918060.0,,,HB21 §13(i),2027-01-01,True,,,single-source,2,"Not currently exempt, so HB21 Sec.13(i)'s 2027-01-01 cliff has no practical effect here -- this parcel is already fully taxable. Retained in the census as a traveling Garland HFC-owned multifamily property for completeness; the 'kill' has, in effect, already happened administratively rather than by the 2027 statute."
TX-NEW-COLLIN-4,Twin Creeks Crossing II Apartments,"1301 Bray Central Dr, Allen, TX 75013",Allen,Collin,2735309,330,2017,La Villa Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,57575594.0,,2026,HB21 §13(i),2027-01-01,True,,,single-source,1,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-NEW-COLLIN-5,,"Bray Central Dr, Allen, TX 75013",Allen,Collin,2735311,,,La Villa Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,6338.0,,2026,HB21 §13(i),2027-01-01,True,,,single-source,2,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-NEW-COLLIN-6,,"17817 Coit Rd, Dallas, TX 75252",Dallas,Collin,2040610,,1996,Maverick County Housing Finance Corporation,Magma Equities,HFC,Ch.394,1,yes,True,70276.0,,2026,HB21 §13(i),2027-01-01,True,,,single-source,2,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
TX-NEW-COLLIN-7,,"McCallum Blvd, Dallas, TX 75252",Dallas,Collin,1970815,,,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,99461.0,,2026,HB21 §13(i),2027-01-01,True,,,single-source,2,"HB21 §13(i): HFC-owned multifamily property outside the sponsor's home jurisdiction on 9/1/2025 loses its ad valorem exemption effective 1/1/2027, absent a qualifying host-jurisdiction resolution. §13(e) triggers an earlier loss of exemption on any sale, refinancing, or majority-ownership transfer of the property/SPE after enactment."
