census_id,name,address,city,county,cad_account,units,sponsor,species,tier,traveling,current_status,appraised_value,tax_at_stake,tax_basis,kill_regime,kill_date,exemption_status,litigation,confidence,gaps_n
TX-38-1046,Palace Of Arlington,1601 REGENCY CT,Arlington,Tarrant,1181793; 4620070,,Texas Essential Housing Public Facility Corporation,PFC,2,yes,unknown,43300000,,,"NO 2027 cliff (HB21 is HFC-only). Event-driven: 99-yr ground-lease term, capital event, §303.0426 audit failure, CAD/AG challenge (KP-0437)",,,"TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; Property sits in Arlington, plaintiff in the 15-25-00111-CV coalition suit/TRO against traveling HFCs (docs/phase1_verdict.md). TAD exemption status for this account: ACTIVE (section 11.11 still on file)",cross-validated,3
TX-38-1047,Cortland Riverside,6032 TRAVERTINE LN,Fort Worth,Tarrant,42220791; 42220783,374,Pleasanton Housing Finance Corporation,HFC,1,yes,billed_now,65400000,1555984,precise (per-account rate),HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),already (pre-2027),,"15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-03-07.",cross-validated,4
TX-38-1111,Hills At Ironhorse,6424 INDUSTRIAL PARK BLVD,North Richland Hills,Tarrant,4986776,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,31600000,726800,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-29.",cross-validated,4
TX-38-1179,Casa Villa,6130 OAKLAND HILLS DR,Fort Worth,Tarrant,4855280,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,13300000,305900,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-30.",cross-validated,4
TX-38-1260,Cedar Point Apts,2020 CEDAR POINT DR,Arlington,Tarrant,1592742,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,31900000,733700,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,2027-01-01,,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); Property sits in Arlington, plaintiff in the 15-25-00111-CV coalition suit/TRO against traveling HFCs (docs/phase1_verdict.md). TAD exemption status for this account: ACTIVE (section 11.11 still on file)",cross-validated,4
TX-38-1456,the carmin,723 BRENTFORD PL,Arlington,Tarrant,4761634,,La Villa Housing Finance Corporation,HFC,1,yes,unknown,21100000,485300,estimated (2.3% representative rate),HB21 §13(i)/§13(e),already (pre-2027),,"Fort Worth-area temporary-order effort (13 props/$3.2M per phase1 profile); Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition; Property sits in Arlington, plaintiff in the 15-25-00111-CV coalition suit/TRO against traveling HFCs (docs/phase1_verdict.md). TAD exemption status for this account: DENIED/absent (no exemption on TAD record)",cross-validated,4
TX-38-1487,Elliot Windsprint Apts,2305 WINDSPRINT WAY,Arlington,Tarrant,4846710,,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,34600000,795800,estimated (2.3% representative rate),HB21 §13(i)/§13(e),already (pre-2027),,"Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition; Property sits in Arlington, plaintiff in the 15-25-00111-CV coalition suit/TRO against traveling HFCs (docs/phase1_verdict.md). TAD exemption status for this account: DENIED/absent (no exemption on TAD record)",cross-validated,5
TX-38-1510,Dylan East Fort Worth,2324 MEADOWBROOK GARDENS DR,Fort Worth,Tarrant,4849264,,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,15200000,349600,estimated (2.3% representative rate),HB21 §13(i)/§13(e),2027-01-01,,Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); Tarrant County ARB petitions (28-site/$974M action); TWHC HB21 constitutional challenge,cross-validated,3
TX-38-1550,Cedar At River Legacy Park,903 ASHFORD LN,Arlington,Tarrant,4970594,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,32800000,754400,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),already (pre-2027),,"15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending; Property sits in Arlington, plaintiff in the 15-25-00111-CV coalition suit/TRO against traveling HFCs (docs/phase1_verdict.md). TAD exemption status for this account: DENIED/absent (no exemption on TAD record)",cross-validated,3
TX-38-1661,Decker Apartment Homes,6351 VEGA DR,Fort Worth,Tarrant,4885953,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,18100000,416300,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-05-16.",cross-validated,3
TX-38-1744,Parkwyn,4401 GLENVIEW CT,North Richland Hills,Tarrant,5647452,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,29300000,673900,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-29.",cross-validated,4
TX-38-2135,Monarch Pass Apartment Homes,4500 CAMPUS DR,Fort Worth,Tarrant,4981812,,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,96000000,2219789,precise (per-account rate),HB21 §13(i)/§13(e),2027-01-01,,Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); Tarrant County ARB petitions (28-site/$974M action); TWHC HB21 constitutional challenge; TAD lists 'Waive Interest due to Litigation Settlement' on this account -- indicates a litigation settlement already reached covering this specific parcel.,cross-validated,3
TX-38-2158,Stella,8222 CALMONT AVE,Fort Worth,Tarrant,1198998,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,14500000,333500,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-05-09.",cross-validated,4
TX-38-2188,Stillwater Crystal Springs Apts,113 WESTERN SWING WAY,Fort Worth,Tarrant,42699604,387,Pecos Housing Finance Corporation,HFC,1,yes,billed_now,67300000,1556164,precise (per-account rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-03-28.",cross-validated,4
TX-38-2280,Taylor Commons Apts.,5600 COTSWOLD HILLS DR,Fort Worth,Tarrant,538744,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,20800000,478400,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-03-24.",cross-validated,4
TX-38-2281,The Falls The Oaks,8901 S NORMANDALE ST; 9051 S NORMANDALE ST,Fort Worth,Tarrant,3435024; 3435075,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,40700000,936100,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,2027-01-01,,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025)",cross-validated,4
TX-38-2289,Lost Spurs Ranch Apts,13450 ALTA VISTA RD,Fort Worth,Tarrant,7830262,,Maverick County Housing Finance Corporation,HFC,1,yes,unknown,37300000,857900,estimated (2.3% representative rate),HB21 §13(i)/§13(e); chartered 6/24/2024 — acquisitions on/after 5/28/2025 barred outright by §394.031(c)-(d) rather than merely cliffed,already (pre-2027),,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth-area effort; Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-30.",cross-validated,4
TX-38-2293,The Ryan Apts,6051 BRIDGE ST,Fort Worth,Tarrant,4972848,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,16200000,372600,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,2027-01-01,,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025)",cross-validated,4
TX-38-2295,Vine on North Park,601 PARK BLVD,Grapevine,Tarrant,5647622; 5647630,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,40900000,940700,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-29.",cross-validated,4
TX-38-2304,Flats On Mill,8925 RANDOL MILL RD,Fort Worth,Tarrant,5550939,,La Villa Housing Finance Corporation,HFC,1,yes,unknown,21300000,489900,estimated (2.3% representative rate),HB21 §13(i)/§13(e),already (pre-2027),,"Fort Worth-area temporary-order effort (13 props/$3.2M per phase1 profile); Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-30.",cross-validated,3
TX-38-2407,The Hudson,6715 BUENOS AIRES DR,North Richland Hills,Tarrant,4987144,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,32500000,747500,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-29.",cross-validated,3
TX-38-2481,Jefferson North Collins,735 WASHINGTON DR,Arlington,Tarrant,42642581,344,Pecos Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,68000000,1382338,precise (per-account rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,2027-01-01,,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); Property sits in Arlington, plaintiff in the 15-25-00111-CV coalition suit/TRO against traveling HFCs (docs/phase1_verdict.md). TAD exemption status for this account: ACTIVE (section 11.11 still on file)",cross-validated,4
TX-38-2533,,,Roanoke,Tarrant,,,Maverick County Housing Finance Corporation,HFC,1,yes,unknown,,,,HB21 §13(i)/§13(e); chartered 6/24/2024 — acquisitions on/after 5/28/2025 barred outright by §394.031(c)-(d) rather than merely cliffed,2027-01-01 (sponsor-level default; NOT property-confirmed),,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth-area effort; Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition",seed,2
TX-38-2606,Mag and May Apts,300 W MORPHY ST,Fort Worth,Tarrant,42332301,,Maverick County Housing Finance Corporation,HFC,1,yes,unknown,38700000,890100,estimated (2.3% representative rate),HB21 §13(i)/§13(e); chartered 6/24/2024 — acquisitions on/after 5/28/2025 barred outright by §394.031(c)-(d) rather than merely cliffed,2027-01-01,,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth-area effort; Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition",cross-validated,3
TX-38-2699,Flats At Brentwood,2188 E LOOP 820,Fort Worth,Tarrant,1184954,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,15100000,347300,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),2027-01-01,,15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending; TAD lists 'Waive Interest due to Litigation Settlement' on this account -- indicates a litigation settlement already reached covering this specific parcel.,cross-validated,3
TX-38-2732,Meadow Ridge,3001 W NORMANDALE ST,Fort Worth,Tarrant,41525787; 41564685,,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,38600000,887800,estimated (2.3% representative rate),HB21 §13(i)/§13(e),2027-01-01,,Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition,cross-validated,3
TX-38-2748,The Sovereign,5301 NORTH TARRANT PKWY,Fort Worth,Tarrant,41652207,,Maverick County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,60500000,1379630,precise (per-account rate),HB21 §13(i)/§13(e); chartered 6/24/2024 — acquisitions on/after 5/28/2025 barred outright by §394.031(c)-(d) rather than merely cliffed,2027-01-01,,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth-area effort; Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition",cross-validated,3
TX-38-2811,Sierra Gardens,2006 TAXCO RD; 2200 RIDGMAR PLZ; 2200 TAXCO RD,Fort Worth,Tarrant,2445921; 5968631; 4691865,,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,18100000,416300,estimated (2.3% representative rate),HB21 §13(i)/§13(e),already (pre-2027),,"Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); Tarrant County ARB petitions (28-site/$974M action); TWHC HB21 constitutional challenge; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-05-22.",cross-validated,3
TX-38-2869,Tides At North Arlington,2201 PRESIDENTS CORNER DR; 707 WASHINGTON DR,Arlington,Tarrant,2146436; 2146290,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,37100000,853300,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),already (pre-2027),,"15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending; Property sits in Arlington, plaintiff in the 15-25-00111-CV coalition suit/TRO against traveling HFCs (docs/phase1_verdict.md). TAD exemption status for this account: DENIED/absent (no exemption on TAD record)",cross-validated,3
TX-38-2879,The Woodlands,6991 ANDERSON BLVD; 7030 JOHN T WHITE RD; 7040 JOHN T WHITE RD,Fort Worth,Tarrant,4447727; 6468071; 5654394,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,25500000,586500,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-03-19.",cross-validated,4
TX-38-383621,Tides at Eastchase,8900 RANDOL MILL RD,Fort Worth,Tarrant,5682045,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,25500000,586500,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-03-24.",cross-validated,5
TX-38-939526,Westley Apts,2419 SPANISH TR; 2612 SPANISH TR,Arlington,Tarrant,2930528; 2930536,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,37800000,869400,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); Property sits in Arlington, plaintiff in the 15-25-00111-CV coalition suit/TRO against traveling HFCs (docs/phase1_verdict.md). TAD exemption status for this account: DENIED/absent (no exemption on TAD record)",cross-validated,4
TX-38-1154678,Legacy Riverside Senior Living,8050 N RIVERSIDE DR,Fort Worth,Tarrant,42717874,,Garland Housing Finance Corporation,HFC,1,yes,unknown,19038359,437882,estimated (2.3% representative rate),HB21 §13(i)/§13(e),2027-01-01,,Collin CAD v. GHFC 05-19-01417-CV (GHFC won pre-HB21; HB21 now overrides),cross-validated,3
TX-38-1154934,Remi Apartments,704 DALE LN,White Settlement,Tarrant,5677483; 5676002,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,32000000,736000,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-05-16.",cross-validated,4
TX-38-1184276,Landmark At Crowley,305 W FM 1187,Crowley,Tarrant,42687789,,Maverick County Housing Finance Corporation,HFC,1,yes,unknown,45000000,1035000,estimated (2.3% representative rate),HB21 §13(i)/§13(e); chartered 6/24/2024 — acquisitions on/after 5/28/2025 barred outright by §394.031(c)-(d) rather than merely cliffed,already (pre-2027),,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth-area effort; Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-11.",cross-validated,3
TX-38-1215326,Northpoint Villas,8100 N RIVERSIDE DR,Fort Worth,Tarrant,41410475,,Pleasanton Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,49600000,1131068,precise (per-account rate),HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),2027-01-01,,15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending,cross-validated,3
